Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74
Q6UX71,Plexin domain-containing protein 2 (Tumor endothelial marker 7-related protein),PLXDC2,0.4435382941,0.4497680514,0.4492790747,0.4458599672,0.4672673963,0.4586005535,0.4869428265,0.5437850304,0.4733333928,0.4517548592,0.4461868466,0.5004724481,0.4484857126,0.4656107745,0.4354422745,0.5078473778,0.4353718879,0.4007279114,0.3942388324,0.4508117803,0.4227871286,0.4535687248,0.4274407141,0.4059683232,0.5055981934,0.4520661945,0.4906998304,0.463123266,0.4649902742,0.4529462257,0.5238926764,0.4239851249,0.4469472301,0.4678118414,0.4422167482,0.3679082992,0.4933488216,0.4498625679,0.4658242673,0.4951403574,0.4438908374,0.4971911302,0.4747965256,0.4380608233,0.425724657,0.4251114463,0.4521110168,0.4262496344,0.4711699878,0.3345709843,0.5543535999,0.4713312926,0.4232236883,0.4130893052,0.4486835687,0.5096678685,0.3845056249,0.4750015825,0.4937394062,0.5222769715,0.4016513458,0.4558599923,0.4468005574,0.4724548486,0.4992191867,0.4362919996,0.4269481986,0.3661524228,0.4365091945,0.4708780665,0.4267144708,0.4347049782,0.4487996591,0.4432859737
Q6UXB8,"Peptidase inhibitor 16, PI-16 (Cysteine-rich secretory protein 9, CRISP-9) (PSP94-binding protein) (CD antigen CD364)",PI16,0.5189664615,0.5984127346,0.4727218498,0.5331227816,0.4623596256,0.515457845,0.4597240295,0.52294005,0.4817788703,0.5043065856,0.4443026079,0.4594861425,0.4441950662,0.5014481977,0.4376955614,0.3773733569,0.4883930415,0.4784177403,0.4634946266,0.4276298018,0.3583299143,0.49644451,0.410682429,0.5571042719,0.5162070759,0.438737912,0.4484961174,0.5199766246,0.4641946953,0.4486500775,0.3750143884,0.3758680464,0.4456618608,0.4518271309,0.4263560619,0.2739824142,0.4856542701,0.3893596266,0.3674028701,0.4519416617,0.3905558599,0.4350467737,0.4378334866,0.5416420023,0.4287515714,0.4009784349,0.3259057859,0.4262529231,0.3338031481,0.3342819872,0.4027461016,0.4562859575,0.4389343655,0.3587365698,0.4317916431,0.4378029065,0.336174458,0.4090240039,0.4030852186,0.5737742347,0.4256156463,0.5553007338,0.4485059408,0.4144555038,0.5199614352,0.5127102584,0.4882945817,0.30997167,0.4589919858,0.4641624857,0.4448046766,0.4520886056,0.4647071342,0.5058484456
Q86UD1,Out at first protein homolog (HCV NS5A-transactivated protein 13 target protein 2),OAF,0.4513261858,0.4495219017,0.4385818021,0.5018668217,0.437287805,0.4416898658,0.4383576905,0.4772474442,0.4678980277,0.4442358539,0.4927030685,0.4334686651,0.4271012941,0.4753849115,0.4268451403,0.4532803562,0.4216666389,0.4534951421,0.3742657339,0.43219252,0.4199684772,0.4751921281,0.4218823865,0.4614360313,0.4528510255,0.4567333419,0.4525478387,0.458877082,0.4586659222,0.4501427234,0.4923722243,0.4912225086,0.4487840629,0.4018353138,0.4903007695,0.3641694599,0.4299491355,0.4370422476,0.4708099176,0.4406995392,0.4473991148,0.4973976789,0.4631856193,0.4294560224,0.4209650572,0.41377649,0.350918274,0.4743244335,0.3966974135,0.3247054586,0.4581437187,0.465617298,0.4676978531,0.385109747,0.4889586773,0.4684914994,0.3664183815,0.4627611615,0.4778844498,0.5141364009,0.4323690651,0.4051822716,0.4474367493,0.4350907484,0.4746696534,0.4785770594,0.4558146543,0.3294555714,0.4272929565,0.4169711469,0.4337697768,0.448429553,0.4406186739,0.4790613573
Q86VB7,"Scavenger receptor cysteine-rich type 1 protein M130 (Hemoglobin scavenger receptor) (CD antigen CD163) [Cleaved into: Soluble CD163, sCD163 ]",CD163,0.4956010913,0.445358683,0.4357212103,0.3974883983,0.3733735938,0.3957585016,0.4794619439,0.4789816468,0.4817649693,0.4817379132,0.4257313299,0.4431732398,0.374273905,0.436107862,0.4527964725,0.4482226314,0.4100161296,0.4130038987,0.4346015343,0.4050717755,0.4247090289,0.371968574,0.408317222,0.3708674102,0.4513807388,0.5327109724,0.4485546622,0.3886285688,0.4702694393,0.4866048284,0.5603228657,0.4378942729,0.4784166553,0.5323926052,0.4683607959,0.3685997137,0.5049792592,0.5175104487,0.4531155178,0.4309072948,0.470677858,0.3857239345,0.4545745231,0.4925771795,0.4149468581,0.4260049426,0.4240888401,0.4407897242,0.4071560464,0.3732665221,0.5851685246,0.4942542524,0.4380064017,0.3749008069,0.519092859,0.4592765837,0.4021792114,0.5136158587,0.4892132015,0.632664499,0.4824845673,0.490692134,0.4568179347,0.4897486957,0.4502466193,0.4727516861,0.4319210794,0.3343302678,0.4200947052,0.4823331479,0.3911721157,0.4117865765,0.4706517512,0.4562820336
Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1 (GABA(A) receptor subunit gamma-1),GABRG1,0.5367019541,0.4748215474,0.476126073,0.4797081275,0.5043284543,0.5036248594,0.4210237551,0.4895525558,0.4330255999,0.4530163481,0.434944241,0.4353608349,0.4059744939,0.426241565,0.4727083217,0.5092654849,0.4221828858,0.4305234848,0.4110246313,0.4514721125,0.4941343985,0.4735765588,0.4231299455,0.4488882188,0.4657500834,0.4820083727,0.4439398639,0.4705274896,0.5022862255,0.4161367469,0.3844644686,0.3896524634,0.4811329477,0.4670240267,0.453716618,0.3319354449,0.4168251523,0.4329698602,0.5312743194,0.3939512678,0.4161386456,0.4499178094,0.4352930929,0.4398977875,0.4527050987,0.443520121,0.3642636477,0.4298386733,0.417172949,0.3982680419,0.435751623,0.5100251585,0.4505185819,0.3982978782,0.5273875275,0.4040097718,0.3636901122,0.4593333066,0.4616519283,0.49412816,0.4762713217,0.4075512082,0.4587544977,0.3864156966,0.494455139,0.4960656226,0.4630418942,0.2538307216,0.4623943103,0.4779225589,0.4334304924,0.4453192516,0.4805072664,0.4719927245
Q8N6C8,"Leukocyte immunoglobulin-like receptor subfamily A member 3 (CD85 antigen-like family member E) (Immunoglobulin-like transcript 6, ILT-6) (Leukocyte immunoglobulin-like receptor 4, LIR-4) (Monocyte inhibitory receptor HM43/HM31) (CD antigen CD85e)",LILRA3,0.5671448741,0.5051371205,0.5700334374,0.4992738075,0.4256481018,0.4524097748,0.4533493261,0.4163667918,0.5045955233,0.4554152962,0.4134982959,0.3304511215,0.385837177,0.4201192524,0.4786388681,0.3747896666,0.5209180963,0.5370099125,0.4903867185,0.4690103898,0.451097766,0.4383255826,0.4282564325,0.4634040326,0.4683997029,0.4655571983,0.4672773304,0.4621235954,0.4784961284,0.4106643916,0.455886632,0.4195244606,0.4520886056,0.4507846903,0.467893993,0.3958524182,0.4731124811,0.3783915894,0.4454651058,0.4033270963,0.5080051374,0.4139592714,0.5186986804,0.4689596924,0.4530336035,0.4342670962,0.3714445142,0.4644492015,0.4007629988,0.336927749,0.3181732695,0.4174588014,0.4403632904,0.3681687144,0.4643043661,0.3928291846,0.3567282121,0.4606624811,0.4085601168,0.5987416123,0.4194894347,0.5328935843,0.3895290156,0.4519995713,0.3839847479,0.4757835316,0.4653557353,0.3164112394,0.4715888153,0.4425472195,0.4119270065,0.4752587513,0.3668700204,0.425511287
Q8NBP7,"Proprotein convertase subtilisin/kexin type 9, EC 3.4.21.- (Neural apoptosis-regulated convertase 1, NARC-1) (Proprotein convertase 9, PC9) (Subtilisin/kexin-like protease PC9)",PCSK9,0.4575929333,0.45638122,0.427129094,0.4844306417,0.5043360151,0.4277652181,0.4427379007,0.5104458888,0.4855253636,0.4472407259,0.4701399225,0.4910501699,0.4815075187,0.4979985758,0.4429131891,0.4718084513,0.4475098144,0.4330589962,0.4114124697,0.4621156479,0.4426180129,0.4592566476,0.4342133908,0.4674629937,0.5237727547,0.4630599655,0.4692646332,0.4624738174,0.4603525223,0.4309935087,0.4963694445,0.3888320661,0.4318593724,0.4567160843,0.4924303034,0.366801897,0.4317803062,0.4454096956,0.4580998091,0.4466384834,0.4020355224,0.4614117119,0.4529952231,0.4553674145,0.4322751272,0.4347468508,0.3896955862,0.4592566476,0.4102481494,0.4510809515,0.4520886056,0.5321089567,0.4523572682,0.4137552316,0.4059147874,0.4864102142,0.3713974203,0.4216325645,0.4874212779,0.5001498852,0.5081345186,0.4632565823,0.4111050199,0.427676455,0.4419576808,0.4556598783,0.4190745063,0.3836756029,0.4655574018,0.4325357755,0.3903262558,0.4496954609,0.3874949918,0.4298667126
Q8WZ42,"Titin, EC 2.7.11.1 (Connectin) (Rhabdomyosarcoma antigen MU-RMS-40.14)",TTN,0.4390333817,0.4814597572,0.4788468409,0.5279284804,0.4778232514,0.4294471054,0.4690928709,0.5133670644,0.5347934124,0.4504634125,0.4606524452,0.4745402383,0.4541112373,0.4491928545,0.6031373848,0.5010053317,0.3746342464,0.4600572105,0.3366310385,0.441472637,0.4120070941,0.4071501469,0.346080678,0.4366342019,0.3862611918,0.4729924788,0.4520886056,0.4359447793,0.5311104569,0.4550322983,0.4137656066,0.4176279869,0.4124227006,0.4423919349,0.4069543121,0.3703570733,0.4339432915,0.5008444867,0.5656506844,0.4062973704,0.5744094772,0.559915532,0.5759392671,0.4187538336,0.4986271729,0.5251990668,0.4765689729,0.4227168437,0.4038678797,0.4226196044,0.3920368945,0.4782708642,0.3652517387,0.4205943959,0.4909599828,0.4332827687,0.4372501186,0.4367553103,0.4971955039,0.5378222065,0.4986680623,0.4224274313,0.4610696113,0.4112798337,0.4759044599,0.4623215843,0.4892027588,0.3168630479,0.4347383746,0.4006290108,0.4633693818,0.3886968533,0.5495413733,0.5434243837
Q92496,"Complement factor H-related protein 4, FHR-4",CFHR4,0.4641572685,0.4417453682,0.4551285205,0.3461769002,0.4425942212,0.4524351817,0.4424137019,0.554857054,0.4261779657,0.3745436525,0.4301345954,0.4829773413,0.47099019,0.486193494,0.4586907745,0.444924584,0.4375991359,0.4985059968,0.4546800262,0.5149378115,0.5083637836,0.4832740093,0.4197381611,0.4940195625,0.4508991533,0.4161965891,0.4070771157,0.4502140027,0.4341010299,0.378244103,0.454531048,0.4849581344,0.4564189416,0.4773942186,0.4196032196,0.376083546,0.4520886056,0.4379238771,0.5058960481,0.3549059245,0.4867460085,0.4191921563,0.4254808404,0.5738118013,0.4486251505,0.4413369495,0.3527450879,0.431693713,0.4129410305,0.3384012567,0.3825802028,0.4488458307,0.459027925,0.3743540562,0.421752181,0.4219559496,0.3584739593,0.4034076544,0.4705582457,0.4887689793,0.4359767177,0.463902774,0.5024908417,0.4623411813,0.48745435,0.353505109,0.4709465883,0.2762478052,0.4414036426,0.5245145265,0.4492376767,0.4378830238,0.5360268733,0.4742603871
Q92954,Proteoglycan 4 (Lubricin) (Megakaryocyte-stimulating factor) (Superficial zone proteoglycan) [Cleaved into: Proteoglycan 4 C-terminal part ],PRG4,0.4796630678,0.4181974539,0.455335137,0.465668203,0.4524637974,0.43631753,0.3965019008,0.5353806456,0.4388173395,0.463522293,0.4303520954,0.4441321387,0.4757466431,0.4938754666,0.5053065772,0.4698436614,0.458019525,0.4397270085,0.3988476465,0.504018326,0.4528128825,0.4563493687,0.4643505223,0.4512535275,0.4105274157,0.5021589804,0.4225123971,0.4410120048,0.4593316453,0.4819247971,0.4917096883,0.4070600955,0.5201617455,0.4287515121,0.4581233418,0.3820118208,0.3938225987,0.4261464617,0.4561343437,0.4706369008,0.471255869,0.4577311297,0.4517134138,0.426777161,0.4207936212,0.4419823635,0.3693583701,0.42050665,0.3977692666,0.3492932367,0.4325864973,0.5087181578,0.4884913658,0.4250540453,0.4966617727,0.4644891934,0.3732221745,0.4777141454,0.5016803107,0.4471754441,0.4098602348,0.4857507635,0.510767032,0.426595634,0.4964670907,0.4451519308,0.4486543087,0.3496910092,0.4406844155,0.4550085649,0.4279249102,0.4439782782,0.4717228075,0.4809734929
Q96IY4,"Carboxypeptidase B2, EC 3.4.17.20 (Carboxypeptidase U, CPU) (Plasma carboxypeptidase B, pCPB) (Thrombin-activable fibrinolysis inhibitor, TAFI)",CPB2,0.3489748017,0.3844952881,0.4219432691,0.4376745404,0.5007968164,0.4520886056,0.2959431037,0.5472710322,0.3709104016,0.3133988469,0.3172981836,0.3443421695,0.3988930112,0.3642593418,0.3745387702,0.380634264,0.3389373188,0.3840143808,0.4032807822,0.4900170871,0.5169800402,0.4588354129,0.4457622871,0.4740680106,0.4053110086,0.5236760579,0.3558119317,0.4593479196,0.4980337691,0.4607324608,0.4856880394,0.4604191794,0.5333047153,0.4816056162,0.472573075,0.3980345387,0.3945781359,0.4862954121,0.4918748731,0.351519298,0.5000875934,0.3941292348,0.3492817769,0.4276955774,0.4309515259,0.4786929804,0.4413563431,0.4525528317,0.4485749712,0.3756850954,0.5908426481,0.55751859,0.5204593628,0.4094370336,0.527606994,0.5281708328,0.4488442441,0.5251646194,0.5392566557,0.5142843959,0.4986306313,0.4059518794,0.5423085051,0.4672493927,0.4768296339,0.4727091015,0.4010552634,0.3821157055,0.3449185531,0.4764565442,0.4963068561,0.4098359588,0.4467810621,0.4560592783
Q96PD5,"N-acetylmuramoyl-L-alanine amidase, EC 3.5.1.28 (Peptidoglycan recognition protein 2) (Peptidoglycan recognition protein long, PGRP-L)",PGLYRP2,0.4821385337,0.4312673248,0.4851587159,0.4698185717,0.4519032813,0.5005016402,0.3906475388,0.5659683056,0.3890903538,0.4284987849,0.4938663123,0.4522536548,0.4668329726,0.4379617828,0.4502892039,0.4614378187,0.39206273,0.4463498593,0.3675355062,0.4448758092,0.4812262201,0.4727306651,0.4197520621,0.4748450435,0.4363182759,0.4714700124,0.3970344115,0.4519235565,0.4774458219,0.4470999717,0.4886768935,0.4477388082,0.4530957173,0.4354976413,0.4613647875,0.3713669652,0.438253772,0.4635781683,0.4969070409,0.4184094953,0.4460627525,0.4651374554,0.4234349499,0.3986691032,0.4724221303,0.4482806766,0.3827293844,0.4695234633,0.3598555677,0.3547526743,0.5528373381,0.4465250122,0.4755137841,0.4067373885,0.491234138,0.4817341158,0.379769214,0.484605252,0.5012452429,0.5009305374,0.4537092606,0.4277911214,0.4821385337,0.4329733524,0.5083192326,0.4863666803,0.412624028,0.3844310722,0.4129739267,0.4539010269,0.503275198,0.4399033818,0.4626795524,0.4565991124
Q99497,"Parkinson disease protein 7 (Maillard deglycase) (Oncogene DJ1) (Parkinsonism-associated deglycase) (Protein DJ-1, DJ-1) (Protein/nucleic acid deglycase DJ-1, EC 3.1.2.-, EC 3.5.1.-, EC 3.5.1.124)",PARK7,0.4417008436,0.4938678719,0.3485288843,0.4296764383,0.4284854581,0.463289095,0.4465767028,0.480246368,0.3879415196,0.4077874195,0.4196602561,0.4345913628,0.3817744185,0.4520886056,0.4852986076,0.4350150387,0.4045547128,0.3971555198,0.3694833182,0.4373363335,0.4241952337,0.4039406396,0.4265521001,0.4629948681,0.468681333,0.475467523,0.4601386501,0.4514537021,0.4155564643,0.5249618002,0.4694156457,0.4399222499,0.4803381147,0.441089308,0.486247674,0.3086183214,0.4075596505,0.4105412489,0.4166810904,0.518469551,0.5821409511,0.4922575918,0.470450356,0.5027110202,0.5116522894,0.4389214276,0.4800472105,0.4704485251,0.4434569562,0.3725867624,0.4087829399,0.4625160629,0.4974473496,0.487247869,0.4821848478,0.5162995007,0.3795850424,0.397886103,0.4865295595,0.4778289284,0.622925854,0.3686175477,0.4527859394,0.4349138028,0.351976404,0.4481755035,0.457253206,0.3388644911,0.4464354353,0.4342897447,0.4218911001,0.3895603437,0.4519345417,0.467030706
Q9BXR6,"Complement factor H-related protein 5, FHR-5",CFHR5,0.4928327548,0.4583759334,0.4249635869,0.4599858067,0.4298972715,0.4642728122,0.49830372,0.514189123,0.4705985883,0.442615504,0.4476590638,0.4420608873,0.4061881288,0.5348655621,0.4916240445,0.5052609412,0.4319349804,0.5394018366,0.4245300109,0.4187798726,0.4674762166,0.4053582721,0.4501625351,0.4741764385,0.4871936212,0.4261214399,0.4465437277,0.4959012176,0.4260665139,0.417033159,0.3645626552,0.4275537192,0.4551629679,0.4713169656,0.5093314978,0.3419638752,0.4912723149,0.3856820959,0.4354370193,0.483642488,0.4744356077,0.4437560654,0.4553008931,0.4962597282,0.4277464305,0.4666419523,0.3405943877,0.4794329213,0.3725195883,0.3265553872,0.4151067494,0.3791738436,0.4118857145,0.4315845392,0.4245644583,0.3990428709,0.3710566674,0.4137193602,0.3866251273,0.498455275,0.3948659886,0.5029326906,0.4878778902,0.3687172959,0.4894836949,0.4623897332,0.4058032402,0.340502302,0.4702768984,0.5041112933,0.4169048628,0.4520886056,0.467840152,0.4817516786
Q9H299,"SH3 domain-binding glutamic acid-rich-like protein 3 (SH3 domain-binding protein 1, SH3BP-1)",SH3BGRL3,0.4248129813,0.4696427408,0.3955056388,0.4871527318,0.512387687,0.526749064,0.4482445339,0.5413877832,0.4359457965,0.3913402756,0.4391744526,0.4319701737,0.5119728942,0.4576218272,0.4626607691,0.5287350106,0.4069617034,0.4118788403,0.3642359474,0.4433865018,0.4413564109,0.4725527999,0.4412361163,0.4608998833,0.4562183601,0.4083261729,0.4472066414,0.4681309884,0.4503966824,0.4699210324,0.412403307,0.4246157225,0.4765612426,0.4594231207,0.4961748303,0.4178526409,0.4559122666,0.4147528499,0.3484256777,0.4804299293,0.4935465211,0.4458956691,0.4563882916,0.4949501169,0.4908840358,0.4422293948,0.4403615729,0.4610510314,0.3883599444,0.3753945981,0.5039840821,0.4640179882,0.5284402413,0.4221856893,0.4651177228,0.5133754051,0.3800267218,0.4915970562,0.4978590232,0.413062283,0.5222489321,0.4087218433,0.402116962,0.4300037563,0.4162416148,0.5060583849,0.4388172717,0.3251961306,0.4311896486,0.4163242072,0.3900411154,0.4374798584,0.4537805288,0.4325133305
Q9NZP8,"Complement C1r subcomponent-like protein, C1r-LP, C1r-like protein, EC 3.4.21.- (C1r-like serine protease analog protein, CLSPa)",C1RL,0.4631184176,0.4595763031,0.4497026488,0.4690826316,0.4488701475,0.4876588644,0.4258010384,0.4800980679,0.4226613753,0.4016957951,0.4775245491,0.4488736736,0.4264054953,0.4404535908,0.4781205975,0.4746139476,0.4306630713,0.4432192827,0.4125246188,0.4175758411,0.4694940339,0.4667974402,0.418624249,0.4705629881,0.4342609933,0.4823296218,0.475310219,0.4683248567,0.4634206461,0.4562212081,0.4773134571,0.4425947541,0.4461691461,0.4906595852,0.4629814418,0.3682277089,0.4375787929,0.4547205087,0.4917976377,0.4206674949,0.4476735751,0.4571245029,0.4741445001,0.4480203546,0.4063555513,0.4445924319,0.3577312212,0.4531029051,0.4027212832,0.2752398798,0.4918757546,0.4745388821,0.4325909049,0.39889986,0.4686630244,0.4403575043,0.3697107778,0.4755885783,0.4843174671,0.5016315555,0.4495805233,0.4510743061,0.449674779,0.3646860013,0.4600226953,0.4851096893,0.4547805204,0.3034730468,0.4553672789,0.4681111879,0.4224069528,0.4483326189,0.4861353809,0.4646041311
Q9UGM5,Fetuin-B (16G2) (Fetuin-like protein IRL685) (Gugu),FETUB,0.4883501179,0.4520886056,0.4447266953,0.4871009929,0.4271885632,0.4377746277,0.2643625721,0.523839005,0.412088805,0.4641335986,0.453372517,0.4571847181,0.4230008313,0.504663401,0.4494843011,0.4960935263,0.4678379143,0.4651965178,0.4298331468,0.431943321,0.4450090555,0.4797827522,0.4096342924,0.5207741361,0.4760296813,0.5030329135,0.4405231637,0.5171408851,0.4693753667,0.438488394,0.4387603115,0.4598510686,0.4373171826,0.4934283286,0.4868136149,0.3842608018,0.4397210412,0.4377567937,0.5014788477,0.2941993738,0.4619189295,0.4301929457,0.484976443,0.3997412444,0.3858248356,0.4144503502,0.3257361003,0.4263137486,0.394416473,0.2690032737,0.5101756624,0.4546095718,0.4378092785,0.3592063564,0.4358380466,0.4730935833,0.3574106842,0.4891479006,0.4862231268,0.5254921409,0.4507170839,0.4973553995,0.4466642935,0.4281211519,0.5058028096,0.4858904518,0.3883742141,0.3306155604,0.4226206894,0.4853965928,0.4938822476,0.4743489468,0.5073634529,0.4810840229
Q9UK55,"Protein Z-dependent protease inhibitor, PZ-dependent protease inhibitor, PZI (Serpin A10)",SERPINA10,0.4462709626,0.5191257129,0.4392922097,0.4502606898,0.4175187792,0.4599505117,0.4184731835,0.5427267901,0.3355339093,0.419438715,0.4239906133,0.4703883439,0.4228614482,0.4302301395,0.448891659,0.4647366654,0.4076890656,0.4066777497,0.3673696857,0.4508649432,0.5078010637,0.4622791692,0.4688298027,0.4492451697,0.4742085465,0.5240592174,0.4887879999,0.5029062108,0.4423919688,0.4629024094,0.4597512864,0.4856518629,0.4288936076,0.4913520932,0.4736581341,0.4033219766,0.4493828237,0.391557106,0.4985939122,0.4378163646,0.4784049581,0.3667943786,0.4297406202,0.4669633369,0.4441122365,0.4170470939,0.3688181631,0.4357627438,0.4104989017,0.3626320075,0.5005679921,0.5029340807,0.4396344141,0.4101302196,0.49447616,0.4830813277,0.3809308981,0.4842073778,0.4877404058,0.5395441355,0.4611984161,0.4310230398,0.5087114785,0.4178692882,0.4325922272,0.4406883146,0.4386682596,0.3162797816,0.3891461952,0.4563126497,0.4602091384,0.4619472401,0.4985370876,0.453312268
